customer_id,age,country,booking_date,room_type,booking_channel,lead_time,adr(average daily rate),is_cancelled,total_revenue,booking_month,customer_risk_category,total_guests,stay_duration
827,23,Germany,28-01-2023,Deluxe,Corporate,99,12506.93,1,125069.3,January,Medium Risk,4,19
829,34,India,19-02-2023,Deluxe,Online,32,3839.75,0,23038.5,February,Low Risk,3,7
831,48,UK,20-11-2023,Deluxe,Agent,89,5038.44,0,70538.16,November,Medium Risk,4,10
834,20,USA,20-05-2023,Deluxe,Online,110,11701.96,1,58509.8,May,High Risk,4,9
835,40,India,16-01-2023,Deluxe,Online,66,2550.47,0,30605.64,January,Medium Risk,4,7
839,27,India,03-03-2023,Deluxe,Online,44,8162.98,0,106118.74,March,Low Risk,2,3
848,62,UK,20-12-2023,Deluxe,Corporate,173,6926.71,1,62340.39,December,High Risk,3,2
849,30,India,02-01-2023,Deluxe,Agent,51,10891.17,0,76238.19,January,Medium Risk,3,16
851,18,Germany,29-04-2023,Deluxe,Corporate,73,6604.12,0,33020.6,April,Medium Risk,2,3
856,45,USA,14-07-2023,Deluxe,Corporate,120,2446.9,1,2446.9,July,High Risk,4,4
857,48,UAE,06-07-2023,Deluxe,Online,12,4516.59,1,49682.49,July,Low Risk,3,12
858,25,Germany,03-01-2023,Deluxe,Agent,63,6365.83,0,25463.32,January,Medium Risk,4,17
859,56,India,03-07-2023,Deluxe,Online,4,14637.58,0,131738.22,July,Low Risk,3,14
864,29,UK,13-05-2023,Deluxe,Agent,31,9223.65,0,64565.55,May,Low Risk,4,12
868,47,Germany,31-12-2023,Deluxe,Corporate,27,11850.42,0,165905.88,December,Low Risk,4,5
873,40,Germany,30-10-2023,Deluxe,Agent,15,6436.74,0,90114.36,October,Low Risk,2,4
874,32,India,17-02-2023,Deluxe,Corporate,140,8957.32,1,8957.32,February,High Risk,2,11
876,38,Germany,01-05-2023,Deluxe,Online,58,5755.63,1,23022.52,May,Medium Risk,2,7
881,56,USA,01-07-2023,Deluxe,Agent,42,2399.18,1,14395.08,July,Low Risk,2,3
882,55,USA,05-01-2023,Deluxe,Online,154,5382.95,1,26914.75,January,High Risk,2,3
884,55,USA,23-12-2023,Deluxe,Online,164,9036.78,1,27110.34,December,High Risk,3,16
886,51,Germany,19-08-2023,Deluxe,Online,2,11643.93,0,58219.65,August,Low Risk,4,2
887,35,UK,24-10-2023,Deluxe,Corporate,75,13938.55,0,181201.15,October,Medium Risk,3,17
889,32,UK,28-07-2023,Deluxe,Corporate,19,13787.92,1,165455.04,July,Low Risk,3,8
893,69,UAE,25-08-2023,Deluxe,Corporate,141,3181.36,1,15906.8,August,High Risk,2,4
899,59,Germany,15-08-2023,Deluxe,Agent,5,14095.26,0,14095.26,August,Low Risk,2,6
904,21,UK,07-06-2023,Deluxe,Agent,12,9971.9,0,69803.3,June,Low Risk,4,7
906,34,UAE,24-02-2023,Deluxe,Online,9,2444.24,1,24442.4,February,Low Risk,4,5
920,68,UAE,07-04-2023,Deluxe,Agent,170,5674.41,1,79441.74,April,High Risk,3,6
922,40,India,25-01-2023,Deluxe,Corporate,34,2645.6,1,34392.8,January,Low Risk,4,1
924,48,USA,02-09-2023,Deluxe,Agent,60,2907.21,1,29072.1,September,Medium Risk,4,19
925,28,USA,17-09-2023,Deluxe,Corporate,46,5819.86,0,75658.18,September,Low Risk,2,20
926,33,Germany,04-01-2023,Deluxe,Corporate,101,14354.74,1,100483.18,January,High Risk,4,2
930,21,UK,12-12-2023,Deluxe,Agent,145,9522.92,1,114275.04,December,High Risk,4,12
931,42,India,08-08-2023,Deluxe,Agent,52,7054.86,1,7054.86,August,Medium Risk,2,3
940,36,USA,30-11-2023,Deluxe,Agent,15,4907.87,1,9815.74,November,Low Risk,3,11
941,38,India,13-01-2023,Deluxe,Online,65,13302.32,1,93116.24,January,Medium Risk,4,1
950,22,India,01-03-2023,Deluxe,Agent,159,6548.13,1,26192.52,March,High Risk,2,13
953,43,UK,01-01-2023,Deluxe,Corporate,87,2319.24,0,13915.44,January,Medium Risk,2,14
955,51,UAE,07-11-2023,Deluxe,Online,61,13911.53,1,180849.89,November,Medium Risk,4,10
956,66,UAE,17-06-2023,Deluxe,Online,36,2930.41,0,35164.92,June,Low Risk,3,9
960,44,UK,25-06-2023,Deluxe,Agent,81,2009.46,1,22104.06,June,Medium Risk,4,2
966,47,USA,01-12-2023,Deluxe,Online,129,4186.66,1,29306.62,December,High Risk,2,20
972,18,India,07-04-2023,Deluxe,Agent,107,13303.27,1,66516.35,April,High Risk,2,6
977,32,UAE,04-07-2023,Deluxe,Agent,175,9239.76,1,9239.76,July,High Risk,4,16
981,43,UAE,03-09-2023,Deluxe,Online,2,13132.47,0,144457.17,September,Low Risk,3,18
983,40,India,20-10-2023,Deluxe,Agent,163,2714.33,1,5428.66,October,High Risk,2,2
984,31,India,08-01-2023,Deluxe,Corporate,131,6561.34,1,91858.76,January,High Risk,3,1
985,41,USA,19-03-2023,Deluxe,Agent,8,7552.59,0,98183.67,March,Low Risk,3,13
989,31,India,02-08-2023,Deluxe,Corporate,43,4973.11,1,59677.32,August,Low Risk,2,2
990,68,Germany,04-04-2023,Deluxe,Corporate,107,10548.72,1,21097.44,April,High Risk,4,11
999,35,UK,07-06-2023,Deluxe,Agent,152,12496.33,1,174948.62,June,High Risk,3,12
1000,55,USA,26-05-2023,Deluxe,Agent,120,5094.21,1,25471.05,May,High Risk,4,7
1004,42,India,05-11-2023,Deluxe,Agent,42,8374.02,0,8374.02,November,Low Risk,2,2
1007,27,India,04-01-2023,Deluxe,Online,102,4338.65,1,43386.5,January,High Risk,4,16
1009,34,UK,28-09-2023,Deluxe,Corporate,165,8194.44,1,40972.2,September,High Risk,2,8
1018,42,India,16-07-2023,Deluxe,Agent,8,8258.71,0,41293.55,July,Low Risk,2,13
1022,58,USA,24-07-2023,Deluxe,Corporate,68,11593.73,1,162312.22,July,Medium Risk,4,18
1024,35,Germany,04-04-2023,Deluxe,Online,34,7787.17,0,31148.68,April,Low Risk,2,6
1027,64,UAE,09-12-2023,Deluxe,Agent,39,4624.82,0,50873.02,December,Low Risk,4,18
1028,39,UK,21-01-2023,Deluxe,Online,141,3181.25,1,38175,January,High Risk,2,19
1030,64,UAE,26-03-2023,Deluxe,Online,115,8312.9,1,99754.8,March,High Risk,3,8
1032,57,UAE,21-04-2023,Deluxe,Agent,52,12684.5,0,139529.5,April,Medium Risk,3,12
1037,58,Germany,20-05-2023,Deluxe,Corporate,120,8623.79,1,77614.11,May,High Risk,3,9
1042,51,India,19-09-2023,Deluxe,Online,44,2113.9,1,10569.5,September,Low Risk,4,5
1043,62,UAE,03-08-2023,Deluxe,Corporate,21,11840.72,1,35522.16,August,Low Risk,3,10
1045,54,India,17-08-2023,Deluxe,Online,121,4978.32,1,49783.2,August,High Risk,4,7
1046,50,USA,10-06-2023,Deluxe,Corporate,51,2049.4,0,14345.8,June,Medium Risk,4,6
1048,38,UAE,29-05-2023,Deluxe,Agent,67,3741.48,1,33673.32,May,Medium Risk,3,2
1050,23,Germany,12-07-2023,Deluxe,Corporate,2,6757.56,1,27030.24,July,Low Risk,2,5
1052,21,UK,21-04-2023,Deluxe,Corporate,119,9784.54,1,48922.7,April,High Risk,2,3
1054,28,USA,09-08-2023,Deluxe,Agent,8,8678.4,0,104140.8,August,Low Risk,2,10
1055,47,UAE,05-03-2023,Deluxe,Agent,178,14647.86,1,29295.72,March,High Risk,4,4
1056,48,Germany,06-05-2023,Deluxe,Corporate,15,4480.03,0,53760.36,May,Low Risk,3,9
1060,68,Germany,24-08-2023,Deluxe,Corporate,30,3529.99,1,45889.87,August,Low Risk,2,1
1062,57,UK,02-06-2023,Deluxe,Agent,130,11425.76,1,45703.04,June,High Risk,3,17
1063,54,India,27-08-2023,Deluxe,Corporate,20,6441.54,0,32207.7,August,Low Risk,2,15
1065,41,India,31-05-2023,Deluxe,Corporate,27,12982.33,0,129823.3,May,Low Risk,2,2
1066,48,UK,27-03-2023,Deluxe,Agent,132,14058.56,1,98409.92,March,High Risk,4,6
1067,23,UAE,21-01-2023,Deluxe,Corporate,70,9831.54,1,108146.94,January,Medium Risk,3,11
1072,21,UK,25-11-2023,Deluxe,Online,115,5598.44,1,11196.88,November,High Risk,3,16
1077,55,UK,13-03-2023,Deluxe,Online,96,8619.12,1,8619.12,March,Medium Risk,3,1
1080,32,India,26-12-2023,Deluxe,Corporate,95,13184.56,1,92291.92,December,Medium Risk,3,18
1081,28,USA,28-01-2023,Deluxe,Agent,111,5687.19,1,28435.95,January,High Risk,2,13
1082,25,India,26-10-2023,Deluxe,Agent,119,6135.18,1,79757.34,October,High Risk,3,7
1083,43,USA,07-04-2023,Deluxe,Corporate,86,3817.11,0,11451.33,April,Medium Risk,2,3
1086,61,USA,15-06-2023,Deluxe,Corporate,133,7357.22,1,7357.22,June,High Risk,2,7
1090,21,USA,18-10-2023,Deluxe,Online,31,4364.7,0,8729.4,October,Low Risk,2,20
1091,36,USA,23-07-2023,Deluxe,Corporate,63,2733.07,0,2733.07,July,Medium Risk,4,6
1092,37,UK,21-07-2023,Deluxe,Online,153,6527.12,1,58744.08,July,High Risk,3,20
1094,37,UK,07-10-2023,Deluxe,Agent,138,5896.36,1,41274.52,October,High Risk,4,11
1095,66,India,05-10-2023,Deluxe,Corporate,127,12888.78,1,64443.9,October,High Risk,2,6
1097,64,UAE,13-01-2023,Deluxe,Corporate,176,4512.4,1,31586.8,January,High Risk,2,16
1103,28,India,08-03-2023,Deluxe,Agent,114,5873.22,1,64605.42,March,High Risk,3,5
1106,60,India,02-08-2023,Deluxe,Online,169,5134.02,1,10268.04,August,High Risk,3,3
1109,23,UAE,25-04-2023,Deluxe,Corporate,170,14464.94,1,43394.82,April,High Risk,3,13
1110,67,USA,02-10-2023,Deluxe,Online,127,14741.97,1,103193.79,October,High Risk,2,10
1113,40,Germany,16-08-2023,Deluxe,Corporate,18,7889.18,1,86780.98,August,Low Risk,2,6
1114,27,UK,30-04-2023,Deluxe,Agent,160,7710.48,1,7710.48,April,High Risk,4,18
1120,37,India,23-01-2023,Deluxe,Online,50,13468.03,1,121212.27,January,Low Risk,2,20
1122,54,UAE,10-02-2023,Deluxe,Online,122,4506.48,1,13519.44,February,High Risk,3,20
1125,26,UAE,25-02-2023,Deluxe,Corporate,156,9094.29,1,127320.06,February,High Risk,4,20
1127,32,Germany,26-05-2023,Deluxe,Corporate,31,6350.97,1,31754.85,May,Low Risk,2,20
1135,61,UAE,15-10-2023,Deluxe,Agent,41,7849.77,0,31399.08,October,Low Risk,2,4
1137,31,India,23-08-2023,Deluxe,Corporate,102,8383.25,1,33533,August,High Risk,4,6
1139,26,USA,22-09-2023,Deluxe,Corporate,10,5663.25,1,11326.5,September,Low Risk,2,2
1140,51,Germany,10-03-2023,Deluxe,Corporate,54,5699.53,0,34197.18,March,Medium Risk,3,4
1142,52,Germany,21-12-2023,Deluxe,Corporate,113,7096.11,1,56768.88,December,High Risk,2,3
1143,52,UK,07-08-2023,Deluxe,Corporate,24,2951.56,0,26564.04,August,Low Risk,3,16
1145,57,UK,15-03-2023,Deluxe,Corporate,86,9152.98,0,9152.98,March,Medium Risk,3,2
1148,25,Germany,03-05-2023,Deluxe,Online,164,14652.37,1,87914.22,May,High Risk,3,20
1154,52,UAE,15-09-2023,Deluxe,Online,81,12631.88,1,126318.8,September,Medium Risk,4,13
1160,43,USA,27-03-2023,Deluxe,Corporate,106,7896.91,1,39484.55,March,High Risk,3,8
1164,59,USA,07-03-2023,Deluxe,Agent,110,7481.29,1,14962.58,March,High Risk,4,13
1165,42,UK,14-09-2023,Deluxe,Agent,120,7425.22,1,29700.88,September,High Risk,2,2
1177,32,UK,17-04-2023,Deluxe,Agent,49,11260.03,0,45040.12,April,Low Risk,2,13
1178,50,UK,08-03-2023,Deluxe,Corporate,53,8794.84,0,8794.84,March,Medium Risk,4,5
1180,34,Germany,11-07-2023,Deluxe,Agent,42,6585.58,1,13171.16,July,Low Risk,2,5
1181,50,UAE,02-01-2023,Deluxe,Corporate,63,2618.96,0,23570.64,January,Medium Risk,4,5
1182,64,USA,14-09-2023,Deluxe,Online,29,10708.25,1,85666,September,Low Risk,4,9
1184,31,UK,24-12-2023,Deluxe,Online,165,11598.72,1,127585.92,December,High Risk,4,16
1190,23,India,10-12-2023,Deluxe,Corporate,133,6908.93,1,89816.09,December,High Risk,2,19
1192,20,Germany,22-06-2023,Deluxe,Corporate,120,14480.9,1,202732.6,June,High Risk,3,5
1194,68,UK,14-03-2023,Deluxe,Agent,141,5191.07,1,72674.98,March,High Risk,3,19
1195,25,UK,15-07-2023,Deluxe,Agent,139,11931.08,1,107379.72,July,High Risk,3,20
1197,69,India,28-03-2023,Deluxe,Agent,121,2732.54,1,30057.94,March,High Risk,3,18
1200,46,USA,13-02-2023,Deluxe,Corporate,178,6853,1,82236,February,High Risk,3,2
1203,47,UAE,27-09-2023,Deluxe,Corporate,121,5726.92,1,80176.88,September,High Risk,2,8
1205,44,UK,05-02-2023,Deluxe,Agent,74,4693.19,0,32852.33,February,Medium Risk,3,18
1206,53,India,03-02-2023,Deluxe,Agent,91,9808.35,1,137316.9,February,Medium Risk,4,16
1210,54,UAE,21-08-2023,Deluxe,Corporate,85,7661.86,0,38309.3,August,Medium Risk,4,14
1211,44,USA,10-02-2023,Deluxe,Agent,132,9784.92,1,117419.04,February,High Risk,4,11
1221,30,UK,19-11-2023,Deluxe,Agent,89,4539.57,1,45395.7,November,Medium Risk,3,10
1223,64,Germany,25-02-2023,Deluxe,Corporate,66,2971.95,0,20803.65,February,Medium Risk,3,6
1225,62,USA,28-04-2023,Deluxe,Corporate,58,5514.18,1,66170.16,April,Medium Risk,4,4
1227,69,UAE,11-09-2023,Deluxe,Corporate,3,5625.47,1,33752.82,September,Low Risk,2,10
1228,32,USA,01-08-2023,Deluxe,Corporate,15,8388.54,1,100662.48,August,Low Risk,3,4
1239,48,India,04-06-2023,Deluxe,Corporate,142,6508.64,1,32543.2,June,High Risk,3,11
1240,68,UK,19-08-2023,Deluxe,Online,167,2727.63,1,24548.67,August,High Risk,4,7
1246,44,UK,12-10-2023,Deluxe,Online,170,3827.45,1,45929.4,October,High Risk,4,13
1248,37,India,05-06-2023,Deluxe,Online,128,11957.67,1,47830.68,June,High Risk,2,10
1249,28,USA,23-04-2023,Deluxe,Corporate,167,9016.77,1,108201.24,April,High Risk,2,6
1252,55,UK,19-11-2023,Deluxe,Agent,60,6930.92,0,48516.44,November,Medium Risk,4,18
1256,64,UK,01-03-2023,Deluxe,Agent,3,2776.24,0,24986.16,March,Low Risk,4,10
1257,43,USA,23-02-2023,Deluxe,Agent,140,13030.24,1,39090.72,February,High Risk,3,13
1258,63,UK,03-04-2023,Deluxe,Agent,35,14188.12,1,70940.6,April,Low Risk,2,3
1260,29,USA,22-09-2023,Deluxe,Online,84,4319,1,38871,September,Medium Risk,3,1
1262,30,India,29-11-2023,Deluxe,Corporate,89,11439.46,1,114394.6,November,Medium Risk,2,1
1265,42,UK,22-07-2023,Deluxe,Corporate,75,2981.23,1,2981.23,July,Medium Risk,2,9
1266,50,UAE,15-07-2023,Deluxe,Corporate,68,11313.67,1,79195.69,July,Medium Risk,3,20
1268,57,USA,13-09-2023,Deluxe,Online,159,2402.8,1,2402.8,September,High Risk,3,19
1271,61,India,28-12-2023,Deluxe,Corporate,53,8867.11,0,62069.77,December,Medium Risk,2,12
1273,65,UK,25-12-2023,Deluxe,Online,87,12606.82,0,126068.2,December,Medium Risk,4,18
1274,21,UK,13-04-2023,Deluxe,Corporate,140,6122.1,1,36732.6,April,High Risk,3,9
1276,54,India,19-07-2023,Deluxe,Online,12,13789.38,0,41368.14,July,Low Risk,4,17
1277,25,India,09-06-2023,Deluxe,Agent,57,4604.71,0,64465.94,June,Medium Risk,4,8
1279,66,UK,19-12-2023,Deluxe,Online,86,3785.75,0,34071.75,December,Medium Risk,2,20
1280,45,India,16-05-2023,Deluxe,Corporate,174,10810.71,1,32432.13,May,High Risk,4,8
1291,18,India,14-01-2023,Deluxe,Agent,121,9618.5,1,125040.5,January,High Risk,2,7
1295,43,Germany,27-08-2023,Deluxe,Online,6,10216.32,0,61297.92,August,Low Risk,2,10
1296,63,UAE,30-11-2023,Deluxe,Corporate,91,11500.98,1,115009.8,November,Medium Risk,4,7
1299,18,UK,03-07-2023,Deluxe,Agent,73,8318.41,0,108139.33,July,Medium Risk,2,4
1301,57,UAE,12-01-2023,Deluxe,Corporate,57,14102.26,1,183329.38,January,Medium Risk,4,17
1303,38,UK,26-05-2023,Deluxe,Online,97,5906.61,0,17719.83,May,Medium Risk,4,17
1310,58,Germany,10-09-2023,Deluxe,Agent,143,4358.81,1,43588.1,September,High Risk,4,4
1311,52,UK,12-12-2023,Deluxe,Corporate,134,2503.7,1,20029.6,December,High Risk,2,3
1313,42,India,22-05-2023,Deluxe,Corporate,114,12219.58,1,97756.64,May,High Risk,2,1
1320,44,UK,31-12-2023,Deluxe,Online,51,2736.49,1,10945.96,December,Medium Risk,2,4
1321,51,USA,08-06-2023,Deluxe,Online,157,7724.54,1,69520.86,June,High Risk,2,5
1322,44,UK,16-05-2023,Deluxe,Corporate,33,12372.28,0,136095.08,May,Low Risk,2,16
1325,61,USA,14-02-2023,Deluxe,Agent,64,5506.98,1,60576.78,February,Medium Risk,2,2
1331,23,India,19-02-2023,Deluxe,Online,48,6244.75,0,56202.75,February,Low Risk,3,7
1341,38,USA,02-05-2023,Deluxe,Online,52,7523.17,1,7523.17,May,Medium Risk,4,20
1347,66,UAE,27-08-2023,Deluxe,Corporate,121,8932.85,1,17865.7,August,High Risk,2,13
1348,37,Germany,03-08-2023,Deluxe,Corporate,60,11673.94,1,128413.34,August,Medium Risk,2,17
1349,39,India,19-10-2023,Deluxe,Online,154,14151.74,1,70758.7,October,High Risk,3,20
1350,45,India,12-08-2023,Deluxe,Corporate,123,13864.57,1,97051.99,August,High Risk,3,15
1353,24,USA,08-08-2023,Deluxe,Online,29,11043.06,0,44172.24,August,Low Risk,3,10
1354,18,Germany,02-10-2023,Deluxe,Corporate,91,7357.37,0,80931.07,October,Medium Risk,4,10
1355,49,UK,15-05-2023,Deluxe,Online,83,3276.74,1,45874.36,May,Medium Risk,4,17
1356,30,UAE,21-08-2023,Deluxe,Online,14,6966.12,0,20898.36,August,Low Risk,3,5
1357,47,India,07-03-2023,Deluxe,Corporate,142,14900.65,1,134105.85,March,High Risk,3,6
1359,68,India,12-09-2023,Deluxe,Corporate,22,6438.08,0,90133.12,September,Low Risk,3,14
1360,36,India,05-05-2023,Deluxe,Agent,69,11669.59,0,163374.26,May,Medium Risk,3,8
1363,46,India,04-10-2023,Deluxe,Corporate,86,10286.62,1,10286.62,October,Medium Risk,4,20
1367,47,India,21-04-2023,Deluxe,Online,38,9672.48,0,116069.76,April,Low Risk,3,15
1368,33,India,09-11-2023,Deluxe,Agent,103,8131.51,1,24394.53,November,High Risk,2,5
1369,57,India,30-03-2023,Deluxe,Online,49,9802.89,1,49014.45,March,Low Risk,2,16
1370,36,USA,07-06-2023,Deluxe,Online,176,13580.75,1,190130.5,June,High Risk,3,14
1373,31,India,05-02-2023,Deluxe,Corporate,167,7831.94,1,70487.46,February,High Risk,3,10
1375,64,UAE,28-04-2023,Deluxe,Online,81,12673.48,1,50693.92,April,Medium Risk,2,17
1376,67,UK,24-11-2023,Deluxe,Agent,62,5015.29,0,35107.03,November,Medium Risk,3,17
1378,45,USA,09-03-2023,Deluxe,Corporate,111,14020.25,1,42060.75,March,High Risk,3,10
1379,66,USA,25-12-2023,Deluxe,Corporate,153,4096.31,1,40963.1,December,High Risk,4,20
1380,67,India,08-06-2023,Deluxe,Agent,95,2060.38,0,2060.38,June,Medium Risk,2,1
1384,21,Germany,14-03-2023,Deluxe,Corporate,87,3781.97,0,49165.61,March,Medium Risk,4,1
1385,18,India,29-04-2023,Deluxe,Agent,67,6164.42,0,67808.62,April,Medium Risk,4,8
1386,25,India,07-12-2023,Deluxe,Corporate,59,12006.15,1,12006.15,December,Medium Risk,3,16
1389,20,UAE,11-12-2023,Deluxe,Online,48,14139.95,1,14139.95,December,Low Risk,3,10
1390,49,USA,17-03-2023,Deluxe,Agent,165,5104.64,1,5104.64,March,High Risk,4,17
1396,50,India,22-05-2023,Deluxe,Online,63,9340.07,0,9340.07,May,Medium Risk,4,12
1399,49,USA,11-08-2023,Deluxe,Agent,49,13126.73,0,78760.38,August,Low Risk,2,5
1401,24,UK,23-09-2023,Deluxe,Agent,130,6713.21,1,67132.1,September,High Risk,2,20
1405,20,India,03-03-2023,Deluxe,Agent,137,7740.72,1,100629.36,March,High Risk,4,9
1408,25,India,09-01-2023,Deluxe,Corporate,29,12443.37,0,49773.48,January,Low Risk,2,14
1409,64,India,12-03-2023,Deluxe,Corporate,24,9008.49,0,36033.96,March,Low Risk,4,16
1414,45,USA,06-12-2023,Deluxe,Online,93,8734.08,0,61138.56,December,Medium Risk,3,18
1415,64,Germany,19-03-2023,Deluxe,Corporate,125,3515.95,1,49223.3,March,High Risk,3,7
1416,25,USA,02-08-2023,Deluxe,Agent,98,11203.35,0,100830.15,August,Medium Risk,3,3
1417,51,UK,16-01-2023,Deluxe,Corporate,87,12596.46,1,176350.44,January,Medium Risk,3,6
1419,49,India,18-10-2023,Deluxe,Corporate,116,9564.25,1,28692.75,October,High Risk,3,6
1424,60,Germany,20-08-2023,Deluxe,Online,73,9321.89,1,121184.57,August,Medium Risk,3,3
1429,38,UAE,29-11-2023,Deluxe,Online,2,3612.09,0,28896.72,November,Low Risk,2,18
1431,48,UK,11-03-2023,Deluxe,Online,174,6504.49,1,13008.98,March,High Risk,3,13
1432,65,UAE,16-01-2023,Deluxe,Corporate,79,14931.41,1,44794.23,January,Medium Risk,4,6
1433,35,UAE,10-03-2023,Deluxe,Online,68,10239.44,1,20478.88,March,Medium Risk,4,16
1435,27,Germany,22-06-2023,Deluxe,Corporate,41,5240.44,0,10480.88,June,Low Risk,4,13
1436,24,UK,19-09-2023,Deluxe,Corporate,117,3939.15,1,39391.5,September,High Risk,4,10
1440,36,UK,16-06-2023,Deluxe,Corporate,34,9972.64,1,59835.84,June,Low Risk,3,5
1442,36,UK,18-09-2023,Deluxe,Corporate,171,12803.69,1,25607.38,September,High Risk,3,12
1444,46,India,12-12-2023,Deluxe,Online,54,8277.76,0,115888.64,December,Medium Risk,2,11
1448,64,USA,16-01-2023,Deluxe,Online,128,4011.78,1,20058.9,January,High Risk,3,4
1453,19,India,13-08-2023,Deluxe,Corporate,154,8600.9,1,77408.1,August,High Risk,2,9
1456,29,USA,23-06-2023,Deluxe,Agent,136,12177.2,1,48708.8,June,High Risk,4,8
1457,37,UAE,20-12-2023,Deluxe,Online,68,9852.1,0,39408.4,December,Medium Risk,2,17
1458,22,India,20-12-2023,Deluxe,Agent,58,10677.67,0,32033.01,December,Medium Risk,3,17
1460,55,UAE,23-05-2023,Deluxe,Agent,107,9288.03,1,46440.15,May,High Risk,3,16
1461,47,UK,11-11-2023,Deluxe,Agent,112,8612.1,1,60284.7,November,High Risk,3,1
1464,61,India,22-12-2023,Deluxe,Corporate,23,10300.46,0,144206.44,December,Low Risk,3,9
1465,52,Germany,16-02-2023,Deluxe,Agent,71,12248.18,0,110233.62,February,Medium Risk,2,16
1470,34,Germany,02-12-2023,Deluxe,Online,13,3935.57,0,7871.14,December,Low Risk,4,11
1471,27,UK,04-03-2023,Deluxe,Online,4,8071.28,0,24213.84,March,Low Risk,4,10
1472,47,USA,08-10-2023,Deluxe,Online,126,2844.37,1,5688.74,October,High Risk,2,8
1473,63,USA,13-02-2023,Deluxe,Online,16,9490.7,0,18981.4,February,Low Risk,3,8
1477,67,Germany,20-06-2023,Deluxe,Agent,171,13931.05,1,139310.5,June,High Risk,2,17
1479,34,India,02-10-2023,Deluxe,Online,92,13035.35,1,104282.8,October,Medium Risk,4,18
1480,31,UK,24-12-2023,Deluxe,Online,176,5864.53,1,76238.89,December,High Risk,3,19
1485,42,UK,08-04-2023,Deluxe,Agent,178,5751.83,1,17255.49,April,High Risk,4,18
1486,56,Germany,01-06-2023,Deluxe,Corporate,121,8295.8,1,74662.2,June,High Risk,2,4
1489,60,USA,05-06-2023,Deluxe,Online,120,4952.32,1,9904.64,June,High Risk,2,7
1490,63,USA,19-02-2023,Deluxe,Agent,145,12484.41,1,74906.46,February,High Risk,3,12
1492,43,UK,10-01-2023,Deluxe,Corporate,19,13614.83,1,190607.62,January,Low Risk,3,16
1499,23,UK,05-07-2023,Deluxe,Online,61,8577.09,1,111502.17,July,Medium Risk,3,11
1501,38,India,09-05-2023,Deluxe,Online,45,5627.91,1,50651.19,May,Low Risk,4,2
1502,59,UK,14-11-2023,Deluxe,Agent,142,3644.33,1,3644.33,November,High Risk,2,1
1504,58,UK,06-09-2023,Deluxe,Online,171,6227.93,1,31139.65,September,High Risk,3,16
1505,55,India,25-11-2023,Deluxe,Online,22,5242.72,0,41941.76,November,Low Risk,4,1
1510,55,Germany,06-03-2023,Deluxe,Corporate,49,12662.47,0,37987.41,March,Low Risk,4,14
1515,38,UK,19-10-2023,Deluxe,Corporate,68,5751.11,1,40257.77,October,Medium Risk,4,1
1516,44,USA,12-10-2023,Deluxe,Agent,152,3890.86,1,54472.04,October,High Risk,3,19
1519,44,USA,21-11-2023,Deluxe,Online,112,6833.05,1,61497.45,November,High Risk,4,1
1520,57,UAE,21-04-2023,Deluxe,Corporate,55,8483.44,0,101801.28,April,Medium Risk,4,18
1531,63,UK,06-06-2023,Deluxe,Agent,76,2168.27,0,28187.51,June,Medium Risk,4,20
1532,19,Germany,13-08-2023,Deluxe,Online,8,10588.76,0,52943.8,August,Low Risk,4,7
1536,53,Germany,29-12-2023,Deluxe,Agent,130,4150.02,1,53950.26,December,High Risk,4,7
1538,43,USA,12-05-2023,Deluxe,Online,32,5016.86,0,5016.86,May,Low Risk,4,10
1542,57,UK,10-06-2023,Deluxe,Agent,61,10573.05,1,116303.55,June,Medium Risk,3,6
1543,28,Germany,30-11-2023,Deluxe,Agent,78,6799.51,1,67995.1,November,Medium Risk,2,5
1545,66,India,08-10-2023,Deluxe,Corporate,75,7983.56,0,15967.12,October,Medium Risk,4,10
1546,56,UAE,07-01-2023,Deluxe,Online,49,3414.92,0,34149.2,January,Low Risk,4,13
1548,52,USA,05-02-2023,Deluxe,Agent,174,13330.95,1,93316.65,February,High Risk,2,20
